candidate_id,hard_seismic_rmse,rank,observation,observation_sha256,predicted_observation_sha256,hard_model_sha256,condition_violations
candidate_000343,0.03306648135185242,11,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,5c2ed84dad0a2890ddd880ed392a4012ba036b85beb4b47ef96cfe90da138ec8,72f7736b74bf6d84ecf67992d6fec7185a8963557282557196c29865827aab61,0
candidate_000861,0.03313536196947098,12,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,352c4ab730c0915cffb109da5bb18079942b5fd314fe9f6c66ea83887697057f,904e73b45221af017a2c0dda245c91e77ff4dbc77892f6c632baf272894bafef,0
candidate_000591,0.033198483288288116,13,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,28ceaf8a0788372855c3ccd2b94014f039048a024540d9b56620e8915c48dc49,388e1f91fe27c0b7d81c808638d5825f99422c40a15251d744ab3bcf97159603,0
candidate_000915,0.033345334231853485,14,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,7447f38d81ce55c6edd8755f4abfe2e065d12e89863776599b7ec5241cf7159c,32d731357bfbbe91b0e057c8ac99c988d96c5683429ee738fc10bf0662bf89e7,0
candidate_000745,0.0335046611726284,15,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,c225cc5ac341b4e63ddeddbfe6da1c43b0b2e4b083bc76d7e58dae6e2b5ccb5d,8e4493ac269265fafda41a8664c372082301d9f1674e85e80fa3d4b07acb6ff9,0
candidate_000863,0.03356926143169403,16,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,e02cb1ed38915c099e4d86e8fc0c4720cc1bb839aedb561afaf9d112f9fa11a7,bc6e452ef06797d2181d5d538615e94c7c5f6bb015c431e6df9fea2ed0da9764,0
candidate_000671,0.03379325568675995,17,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,db803845c7a4713cfbaf324dbc7d8826117ea58820b737d3a5f57b6f6375deb1,f421233646c82c00f55324304275b4e776f12cce33aaaebdadbb5503c2353a01,0
candidate_000900,0.03385881707072258,18,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,5fca19cb1832c8b6ceeb80806a858a65e2b5e0b4c877f5b30236bf95cbf15a68,263e047a1119eebaf2ba0133809fd6680ceb436df70c0667a75ae02253abd2f7,0
candidate_000467,0.03387587144970894,19,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,70a542d9577c5d84949f9cfc05fd4cc9b7fa0f629e183cb237307d0694cd3c03,e505dfa1118a6dfbb33a98afdc703613c9e91e9f878a04f480ad3d8db0756a21,0
candidate_000852,0.0338883139193058,20,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,1d4ac79ba94bd0483d7bc81155010a5ae4dd7e5dd961e7b0bc11f230b3074969,78cee17458054eb4dfc5d413c3e2da6631517fb0968b62492f23bc9266eab0e2,0
candidate_000064,0.033980730921030045,21,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,5578b097d342ea5ae572f3b8496ed6a43dde7240996f1cfa5895a9385a1286b3,1dbaf5cd88dc1cf3d66ecebd47abd440adce0fa438a8f38a7950f96a2d62ec6e,0
candidate_000984,0.034373193979263306,22,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,e14967fa8c157d3b27e301a4eb17756919a081d20fb3793fb3f322c696f0343c,da3027f2e85169bb2ab317c4a365b155d061b382fc82bcf8155b1ea52c893a74,0
candidate_000640,0.034463606774806976,23,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,c0dd40735438338bd55cd7a925923543de6a3769adebd6851555b52523629be4,b1e8b2bf9bc2d97625e08864cbdae3aa646653ffee0e37c0400ba377b24d9b1e,0
candidate_000155,0.03462167829275131,24,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,a692e8e9b47393804958492f5e0b564fb621dc4ee4e3e91ce5c5d5bde04e0afc,b24c5f60f2bcddbfd2c6af5e8b6158bd9da734779944be75392e56b6b746203e,0
candidate_000999,0.03475526347756386,25,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,24737ced2be1ed2fd78a759bffbe360104489a39eccd74b6d59bb26b2fa6e57e,9c37a3598e0ff5075cddfef318c799fc6785c53cc38c36bd8b06971a83df260a,0
candidate_001002,0.03485624119639397,26,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,b3e20c8b2fdb09ff6b999f205bea6690ac9e931801a69b133418a42d4d3941ad,dcb3e7176d9508485b120929c99f091854045b3b44d1676e5f479c0a8ef11980,0
candidate_000780,0.034949902445077896,27,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,4995c4cdfa681dbd9a1ff0501338252289b09f9272463573d1ed2812257a068e,371b4b751e7299151cf07310ccdb3ab44cc3f29dcb4f5bc7dada4e76b7101449,0
candidate_000815,0.035104479640722275,28,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,8f67858a871d123a871502c22858d575800f71ae8c1645b8f7c70c31f2cdb215,535aed4394e1eef0f6c4729dc83c7dae268b7b26542639c48b1950b059936bc0,0
candidate_000112,0.03519593924283981,29,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,16c6d3a0960966e27ef1d30737475e2599338d56c1ba2f854aa5f1aaaf20fc27,1e718ccb70c3dd1e251ba11888bfa7e77caa1833658899ba288af15e3afffd94,0
candidate_000408,0.035288888961076736,30,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,0c6b4c29a3b5fe46fe33730cc2e5e665513054d1327da7e6036eccfa736f5a7a,288167b270c0abb0ff3643af78f51fa8265526434fc728bbf606a1d6cb8d8295,0
candidate_000796,0.03530631959438324,31,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,0fefc0980d2857ef20e4d56eae3e368001509dbc585ffb8e178b84aa559bd890,d1436efc81619a84855952b7017bdee16ac0b543fd17c63e49f4b8b411c0ab0c,0
candidate_000055,0.03532601520419121,32,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,e392f1cf722b712b4fcd31e18aefb47ad6a2ce9fb9469589badb90bb657fb8ae,cba6dd56a9cf7707169baf4bfd37776b60c837b12fdd2cfbc41f19dfee6d76da,0
candidate_000320,0.03547195345163345,33,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,32347e18fc837afd4544e36814ce66f0649a4bdcc449df857717d3388e772e3a,e321bc4092206999abe475f432302d9c2b0a2914197390d1ce8078da12a7e7fb,0
candidate_000803,0.035481397062540054,34,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,d78fe382e8c9e784088b01eb72ecbd1e322e634892282503d5d54fa93f2acf7f,abb6cdb83e702db3036f65937dabe8c750caaf4588d0907cc00b613f0292995e,0
candidate_000220,0.03555356338620186,35,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,0f27c6e6eaf0d73c828170e61dd60695e00674f8f843111ff680fb3473282628,06f42c3f4080c72653d917e6d82e0debe584432b5c4585ee4ce7ef7abf006303,0
candidate_000855,0.03557747229933739,36,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,84533446ac2590c83f1472488209ae88f6354211a7398c1f1b543acccf8d8611,3d51f2fc79720d5f57b2bf07b096d9b80ed14ab1dc4949276abdb68468dbab75,0
candidate_000424,0.03561360016465187,37,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,d23a7e5dabea94911f3fe72bbf6e6a6f0dc5f7eab96983a378112b4545f598f3,161fee75485e5e4631dc542b8608a6edfb8095a15abf56bcf86c689ad59f9fd0,0
candidate_000682,0.03565019741654396,38,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,72edd0faffc370578a8587895f409b165f2639d9d8b385f4724da65cae52092e,1b87aa82b52a961adf0911dcd355e0bdbc1cdbfedf974a56d940ba2132037ce8,0
candidate_000873,0.03568246588110924,39,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,b70e3c2ae98ae09522a3cf87c2c163780a0d52d39ed98217eeb5cf8a9969de34,2bd61b6c89f49c927fe4169e73f72203fa469c794e6f0dd19afcb513efa2a820,0
candidate_000354,0.03582514449954033,40,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,4438140a3281a685b9dd04717b189489679e6d833e41c274ff478b2c4df6abbe,8498bce198dce9a28162bd5b8bc44ab71f713679af2ec892b5261e6daab7f697,0
candidate_000688,0.036038294434547424,41,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,38c3957899c7da6a621ebf4143d52efd565d2bd3a44b3b90a27486b750c0f104,4da6aae8aeedf29637b73f7681583b4de33ed394b3cfbd247832ca835c917bfd,0
candidate_000442,0.036044638603925705,42,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,337c2cfeb98c9334cd809ebc4f842d5aeaedfac6b0a5134581705c3cc6878ae3,97895e5049209cbde7f1a8d42ffe64377bc3a7e984a1836171469e22838b2c90,0
candidate_000655,0.03605731949210167,43,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,0d49859f2e33b5262139ea8dde9df11eb48cb563c33dab17c83bafa8ba86eecd,5a5de2cd76a0b3cfd2da3f32d2a0cd33b6efd2e2859324ed4075f472ca6069f4,0
candidate_000837,0.03610839694738388,44,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,3db134d63a595a7ac6f0a7f58087c3ac430c3f6752dd36789cf29d92d047012a,5b7d15d8e5544489b9987d801eaba26788a5375238e1ae07a579367defd081dc,0
candidate_000056,0.03613044321537018,45,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,562a3323dc1f03670c502b3a1f1a9e5875b47f89ec390ad3ae67cc4defc20bdc,d3c719bc161f8945f9e562f08443748be3bfa3720f93162b91e9cb0dbdcb23ed,0
candidate_001020,0.03621850535273552,46,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,ff3585b2d39ff38e0fd67ba50af5c8b1b14b1ac8227542b8cb6349852babe05b,a70d88b31a1175016492a8dc38a9393289c06846d9e7fd84c94e26777798c87a,0
candidate_000583,0.036282025277614594,47,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,f5bc4dfcfe2d64dfbb6813975ce89dcb58bd0b2d999f36aa5c3cadfdf07c7e2d,9207c1aab2b4c02038f2b5c54741533b5504984413a10b8c827bc58722353191,0
candidate_000045,0.036354463547468185,48,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,7e19b00ecfdf1f138ee79a389045b17f31875b553610fb688dee758b51ea1ccb,c2903b33aeba009df01ce0ff4f89850f81085d42eb966ff1baa54f848d5622a5,0
candidate_000685,0.03638956695795059,49,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,c456aab1f41cd2bc6a6c10022809cce44de93e0ebe3f7738f98f80f6b3ad5528,f83c2891e5feab94a3c3975b144559a48c501e534ea3b02d754ebf6029ae5176,0
candidate_000936,0.03647131100296974,50,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,628b59af43a9adb22d7e8273cba1246af351d9c941052d19f99686d1a235f559,fa1ff0b2d3d01773394a2a390c927bd6f43c8d797f434ce41d2ad812e782bdb0,0
candidate_000186,0.03648638725280762,51,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,baf7504ae1c2e54517e31b1a13a30637c4305593d2537134997fef222c514b6e,eeca9a781e7ef9f6105e6f1956fe5d1ac6cd261eca0e17aa131d746a6f8df9f1,0
candidate_000205,0.036496710032224655,52,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,8eeeb8d1b65f2d5737fe0e9c075f95abe9c5a06b545ac5b583287c10bfe0ecd1,f56678203a2a3ea6b61fe8e14940ef11bcf6d765df953ed6262371126b240105,0
candidate_000103,0.03651139512658119,53,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,2153c5a3bc17a8a55f1ebc846f77d98c5b3e1f1a9633cb1c5a94bf7e251790e6,15bedb80b42b4617ee7a35d6407736734f398890452f0e1684a37ae703695849,0
candidate_000443,0.03651684522628784,54,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,e4124baee188446502f947b0f449c4b1566d82de697b617f29de0f0858adf826,74bd37dab1e6498ccce24c65d67cf0686552f1cf03bc2fd05812022d1aea8423,0
candidate_000865,0.036572203040122986,55,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,3e374c98bb9342bcd090abbe410ca613939a6bcbd8b85ab1a01d998b6c3b1d4e,de2c06921a171b511911d06a02722fe9e32e75ac18265b38de6b5b162c7f0cc3,0
candidate_000349,0.03658556193113327,56,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,0dbcb868cc323a8a6978d4e6166232440ebe89c4326ffa44bf20af2bf0867b05,aef106ad9d8bc0e2a978310f77851295273f3bc435c8368cf1bb9e67e5a0fadd,0
candidate_000466,0.03660257160663605,57,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,963be004074c04a9263133a7e768dc609773cfde3cfabfbfdc9e72ecc831e7cb,2dada77f81493355093d97094a8a98c40f173d538098e9889ba9532f9f749e65,0
candidate_000670,0.03661207854747772,58,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,2d595416b2254b42ad6cf5a6743695b97ec0e1ecc574da98d1f1931c50bcbf1e,a97d3d5bd37ae09484424c303ba6cea313e64732c5e639d51305a5efa91b6654,0
candidate_000977,0.03663286194205284,59,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,fef51e60bf72804247e9e7bdded2db42be62cdba2e871a43dc157b0fa1405315,9bc6eb46cc2341a8827dca614f771c3684d604f0d873594cc743f6c6c78cb763,0
candidate_000916,0.03675133362412453,60,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,fdbdc5a26a2d41f0b6f5b3c9ab172e581e2254fd392f351af506241cd97daebd,7e807034b74413f3eb4527b0e13f73ad1a15ee7f86e4ca99c33a92d22d36a0c8,0
candidate_000970,0.03675135597586632,61,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,aaeb24ed3c91d03c1b8c90918473d7c6b91813484f4181f63dee8fa5abf5c525,40c3bd732cc993e8884075e0d3b4942566f7ea88323f5cf3e9eab9c15042bba3,0
candidate_000323,0.0367618054151535,62,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,4a16df29d50e95c1652a7845912afb40633d35256f8594d8670d16ba2b1b9a1b,9177b118e1b9e230c4ed3b9dd42e9951da6d757e07be2fb8bb9ebbb37d4a1fb7,0
candidate_000407,0.036800555884838104,63,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,c269f5c9e9647128e3a16fd6aa183c8f7ec7de0e455c8428bc21512b1fc50bf0,ccc9814f888c62b606a8238430ac25e346b6ecd7bd7183d3bc649bfdb47d6899,0
candidate_000895,0.036814671009778976,64,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,625b9ca24fac844673395dff6493757abc24145387dc2f6f1bec47513b26b7d6,c01f1a706ca2274c32f507245083bb3617ff2b1d5c391ae806c3063a48cfa1ea,0
candidate_000647,0.03681851550936699,65,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,063704d92b85c81f474ae1be8c269362f33cb20d27d878f9665a4b24387f29ac,add1ea9eb50270583aee2b0d45d6b0d8578ac2ed2167131700e53bd60c16ad1e,0
candidate_000713,0.03683912009000778,66,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,f901748ce566b0b32c54c251d2c1a79e27738ce55dd8bfd3a03509f6a8f17c76,c8b6eb0a8281c4a5ef651c43e2bd92ab37b1c3e190d5657ef732fed888d914c8,0
candidate_000121,0.03688506782054901,67,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,5fc7d28f690c508a5ba0151adf4622832731b70cf05037cb654223628e6b7b63,7f6eae79d8e80dfa988152e3d14171a9274c40a18cb7b306b9f2e19e0907e56d,0
candidate_000317,0.036886975169181824,68,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,868ab1edbf09f286007b418bb9d1d099ee7c105237dac27981e8af6c5ec7e1d4,8d3f7488b3451107c3ecc9d15eb7c684ba8b36d03092b69c42ab9573bd86e739,0
candidate_000569,0.036938562989234924,69,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,6e3f731db0de9c8bae25c8844067ebb5dd2e21db0cd6de05af1b11adf1c36c2e,27e90b84c9a15154a751d83c33ed00ccfe0f042e51a3b72561558dffdc950d13,0
candidate_000144,0.03696213662624359,70,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,24bd285fb53db23c7143d6fde89dca125c79d81b0720a7312fc48a7733705685,357fed1ca8095ff982846ba230949d017de746294cdb8ade8e5d2ad210ec67e9,0
candidate_000003,0.03697558492422104,71,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,df196ff5be6aa7a7aa686ae991ad03ddbfc2df756217017fc5db617e9d1824dd,bc7d1f26b12ab5257cac0e80011cd8614059c75429250e0ef8f4a1511d67e8e9,0
candidate_000754,0.03708074241876602,72,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,dd69b7a8a9654df6cf0a97412a7e8a5749b9a35e9f8c1ae6527445d934375803,bb1c705665c27968deaddc844824bc43ca3ad217da2d757d4eecc8c111eb3c73,0
candidate_000382,0.0371309295296669,73,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,c53324a863ce2560121b960e535599dfd16a0b3c48cda488f0c5b2e1a615436c,b776390c49dfee8c1d6f7cf9f4c3b5720d7392b2c6fb4ff334bb983ef3659563,0
candidate_000620,0.03715115785598755,74,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,8156f939866f345111436d4bdc17f1ca0d968bac407b904fbbf5c1a5fe50f017,ae25f62b2544723f4461b9f3f335ad85b4c2305b47302fd97028238c58d7e608,0
candidate_000971,0.03716055303812027,75,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,469dc1df15aa29e50580d93c40c4098f3314b341e8420621adca2fde827a74ea,15ffda9576fc08a72cc6050efd21c8598a6628cb9974b59562da00190e9d28db,0
candidate_000335,0.03719581663608551,76,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,f3a6a985b36d3db552811be8a2a04bc97ef238bd8b9209cf53403111dece7b1f,3ec38ecf9611279de65481e1d8953766a2512aeb55ee670254654eb69128a412,0
candidate_000328,0.037233926355838776,77,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,054ac1834a9456c9cea08c2bcff55962a5b406f8ae5e6dfd988318fb63791b08,22a2edf7b93d10bff5b170fdaae01051e68e05994e3551851e6a9b8ff1183415,0
candidate_000874,0.037255577743053436,78,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,2265a7ae75cd8e7d6c6ada44e5b6e79b0c7e16f4ded5297e45098db6ee2fe18a,59d87e467d7130e509ecddd98637cb35ac01f14020ad6e5b98704236aad7a720,0
candidate_000541,0.03733956068754196,79,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,3f2092906e189079ca1680a1ca1d924b2c2cc267ad31c51a357c14db5b1de72a,8e21309b0b5c6d1709a7a61854b276752e372627122d56244c7a82bfd418de18,0
candidate_000084,0.03734593838453293,80,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,810b1fad426cc037e7fd8bd9461796ec37ada3142433fdc1e38ff6fc13bd46e1,867c24407a65fcc03a88521125833422ca11656c59babf769d93ba69c72a2088,0
candidate_000784,0.03736436367034912,81,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,ba509063aecc5762ba28dc9566a23de1df89568c502722259a61cb8c69b28c84,624879db90bd601b9fb56296113b785e1f3317384c3f8415a9efee5c76fcfc29,0
candidate_000887,0.037403788417577744,82,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,7dc35aea71288f8975285a6319fd46fd8f6703b8a1790d6c4949a82747f1233d,5676bc634f08be784101e78db06ed3aa8a1cef24792dce4b33f8623b93b3cfbd,0
candidate_000052,0.037408843636512756,83,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,62464940cd2c1ebcad3b2ef729fa8d71ecfe987ed5b1e5bf1f68359f290ef215,ce36679f1a440e6646299cac2b6cff60edb4642350c89f391adbb006981d4b48,0
candidate_000472,0.037414804100990295,84,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,ed2081171c5f8651f889c2e1b0753fb1a8306f01c434ee6aee4aa853c1a0de84,5c08cbe2ce0e5fa9aab513e050ada268ab6cd56a89ce16108ccdbafc25e2ec9a,0
candidate_000719,0.0374516025185585,85,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,438bd5d2991bf759a10a9458c0b60702691317c99e9f4ada28a162945bfad17e,934a9625af438d9fd8ae841b31e481e0c6c44872166f8a4366406868fa9a48c1,0
candidate_000388,0.037548262625932693,86,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,6656f47c7aeede17954cb2136d456e5487a4ba88ac61f2f08ca4e81a99fb8c2d,0dff0de37e24ace88e2d2be00aad192219a0f17c23eab3304b5d94f7372e70ee,0
candidate_000645,0.037556666880846024,87,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,d3b0ec3ce7b40740ba681fcfe0608543b4d737864543c4ed7013882f90102fe0,519ddd114e690ddf4b55a3be408920484679a568ccad55517779834da3329464,0
candidate_000704,0.037565622478723526,88,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,8abb7fe27c211a930b56d6ceb26a7073cd9710e510137f8f22bedc4d64dd727b,1923c87394b4a1fd6851b48e8289bbddfdf3c2e5508d0fb76b65724a1565deae,0
candidate_000405,0.03757302463054657,89,zero,881162049a8d41cfb41aaf8850e3cb4f5cc81f21b51aff8c260c035eeb0e75d0,33c4a276eae3435b4d8e1dbf6f677491f5dd280eb03817f79b6ddfc0ecaceabb,286e63386bcd6cf30ec425ac60f5150d78f4597f79e4f7944cb796a2d80c8d82,0
