step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
70,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
75,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
80,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
85,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
90,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
95,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
100,0.2,1.0,0.0,0.01100916974246502,0.010882876813411713,-0.011604737535728438,0.0,-0.011604737535728438,719.266357421875,0.03941027447581291,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
105,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
110,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
115,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
120,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
125,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
130,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
135,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
140,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
145,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.1,1.0,0.0,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,3.597651243209839,0.0004027311224490404,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
170,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
180,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,7.998129149200395e-05,1.4840126823401079e-05,0,161920,0,1,1.000000238418579,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
